STATISTIC Label,Year,Country,Sex,Origin or Destination,UNIT,VALUE,MigrationDirection,Total Migration
Estimated Migration (Persons in April),-0.5619514869490164,All countries,Both sexes,Net migration,Thousand,0.538766298402549,0,-0.02318518854646745
Estimated Migration (Persons in April),-0.5619514869490164,All countries,Both sexes,Emigrants: All destinations,Thousand,1.4543037320896577,0,0.8923522451406413
Estimated Migration (Persons in April),-0.5619514869490164,All countries,Both sexes,Immigrants: All origins,Thousand,2.576159460692171,1,3.014207973743155
Estimated Migration (Persons in April),-0.5619514869490164,All countries,Male,Net migration,Thousand,0.0036282209657177264,0,-0.5583232659832987
Estimated Migration (Persons in April),-0.5619514869490164,All countries,Male,Emigrants: All destinations,Thousand,0.4227122575126337,0,-0.13923922943638273
Estimated Migration (Persons in April),-0.5619514869490164,All countries,Male,Immigrants: All origins,Thousand,1.0029824619622096,1,1.4410309750131933
Estimated Migration (Persons in April),-0.5619514869490164,All countries,Female,Net migration,Thousand,-0.04150390604702702,0,-0.6034553929960434
Estimated Migration (Persons in April),-0.5619514869490164,All countries,Female,Emigrants: All destinations,Thousand,0.46139693780927216,0,-0.10055454913974426
Estimated Migration (Persons in April),-0.5619514869490164,All countries,Female,Immigrants: All origins,Thousand,0.9965350152461031,1,1.4345835282970867
Estimated Migration (Persons in April),-0.5619514869490164,EU14 excl Irl (UK & Ireland),Both sexes,Net migration,Thousand,-0.2736119878268574,0,-0.8355634747758738
Estimated Migration (Persons in April),-0.5619514869490164,EU14 excl Irl (UK & Ireland),Both sexes,Emigrants: All destinations,Thousand,-0.22203241409800625,0,-0.7839839010470226
Estimated Migration (Persons in April),-0.5619514869490164,EU14 excl Irl (UK & Ireland),Both sexes,Immigrants: All origins,Thousand,0.08099758155899447,1,0.5190460946099781
Estimated Migration (Persons in April),-0.5619514869490164,EU14 excl Irl (UK & Ireland),Male,Net migration,Thousand,-0.4219032622973046,0,-0.983854749246321
Estimated Migration (Persons in April),-0.5619514869490164,EU14 excl Irl (UK & Ireland),Male,Emigrants: All destinations,Thousand,-0.4347981557295174,0,-0.9967496426785338
Estimated Migration (Persons in April),-0.5619514869490164,EU14 excl Irl (UK & Ireland),Male,Immigrants: All origins,Thousand,-0.2800594345429639,1,0.1579890785080197
Estimated Migration (Persons in April),-0.5619514869490164,EU14 excl Irl (UK & Ireland),Female,Net migration,Thousand,-0.5959843236321775,0,-1.1579358105811939
Estimated Migration (Persons in April),-0.5619514869490164,EU14 excl Irl (UK & Ireland),Female,Emigrants: All destinations,Thousand,-0.37032368856845344,0,-0.9322751755174699
Estimated Migration (Persons in April),-0.5619514869490164,EU14 excl Irl (UK & Ireland),Female,Immigrants: All origins,Thousand,-0.20913752066579344,1,0.2289109923851902
Estimated Migration (Persons in April),-0.5619514869490164,EU15 to EU27 (accession countries joined post 2004),Both sexes,Net migration,Thousand,,0,-0.5619514869490164
Estimated Migration (Persons in April),-0.5619514869490164,EU15 to EU27 (accession countries joined post 2004),Both sexes,Emigrants: All destinations,Thousand,,0,-0.5619514869490164
Estimated Migration (Persons in April),-0.5619514869490164,EU15 to EU27 (accession countries joined post 2004),Both sexes,Immigrants: All origins,Thousand,,1,0.4380485130509836
Estimated Migration (Persons in April),-0.5619514869490164,EU15 to EU27 (accession countries joined post 2004),Male,Net migration,Thousand,,0,-0.5619514869490164
Estimated Migration (Persons in April),-0.5619514869490164,EU15 to EU27 (accession countries joined post 2004),Male,Emigrants: All destinations,Thousand,,0,-0.5619514869490164
Estimated Migration (Persons in April),-0.5619514869490164,EU15 to EU27 (accession countries joined post 2004),Male,Immigrants: All origins,Thousand,,1,0.4380485130509836
Estimated Migration (Persons in April),-0.5619514869490164,EU15 to EU27 (accession countries joined post 2004),Female,Net migration,Thousand,,0,-0.5619514869490164
Estimated Migration (Persons in April),-0.5619514869490164,EU15 to EU27 (accession countries joined post 2004),Female,Emigrants: All destinations,Thousand,,0,-0.5619514869490164
Estimated Migration (Persons in April),-0.5619514869490164,EU15 to EU27 (accession countries joined post 2004),Female,Immigrants: All origins,Thousand,,1,0.4380485130509836
Estimated Migration (Persons in April),-0.468292905790847,United Kingdom (1),Both sexes,Net migration,Thousand,0.30021076990661205,0,-0.16808213588423493
Estimated Migration (Persons in April),-0.468292905790847,United Kingdom (1),Both sexes,Emigrants: All destinations,Thousand,-0.11242581992419745,0,-0.5807187257150445
Estimated Migration (Persons in April),-0.468292905790847,United Kingdom (1),Both sexes,Immigrants: All origins,Thousand,0.7644269334662729,1,1.2961340276754258
Estimated Migration (Persons in April),-0.468292905790847,United Kingdom (1),Male,Net migration,Thousand,-0.12532071335641026,0,-0.5936136191472572
Estimated Migration (Persons in April),-0.468292905790847,United Kingdom (1),Male,Emigrants: All destinations,Thousand,-0.3574287951362406,0,-0.8257217009270876
Estimated Migration (Persons in April),-0.468292905790847,United Kingdom (1),Male,Immigrants: All origins,Thousand,0.09389247499120734,1,0.6255995692003604
Estimated Migration (Persons in April),-0.468292905790847,United Kingdom (1),Female,Net migration,Thousand,-0.13821560678862307,0,-0.60650851257947
Estimated Migration (Persons in April),-0.468292905790847,United Kingdom (1),Female,Emigrants: All destinations,Thousand,-0.33808645498792145,0,-0.8063793607787684
Estimated Migration (Persons in April),-0.468292905790847,United Kingdom (1),Female,Immigrants: All origins,Thousand,0.10033992170731372,1,0.6320470159164667
Estimated Migration (Persons in April),-0.468292905790847,United States,Both sexes,Net migration,Thousand,-0.47993028274226224,0,-0.9482231885331092
Estimated Migration (Persons in April),-0.468292905790847,United States,Both sexes,Emigrants: All destinations,Thousand,-0.31874411483960224,0,-0.7870370206304492
Estimated Migration (Persons in April),-0.468292905790847,United States,Both sexes,Immigrants: All origins,Thousand,-0.22203241409800625,1,0.30967468011114674
Estimated Migration (Persons in April),-0.468292905790847,United States,Male,Net migration,Thousand,-0.5315098564711135,0,-0.9998027622619605
Estimated Migration (Persons in April),-0.468292905790847,United States,Male,Emigrants: All destinations,Thousand,-0.4412456024456239,0,-0.9095385082364709
Estimated Migration (Persons in April),-0.468292905790847,United States,Male,Immigrants: All origins,Thousand,-0.39611347543287906,1,0.13559361877627396
Estimated Migration (Persons in April),-0.468292905790847,United States,Female,Net migration,Thousand,-0.525062409755007,0,-0.9933553155458539
Estimated Migration (Persons in April),-0.468292905790847,United States,Female,Emigrants: All destinations,Thousand,-0.4541404958778366,0,-0.9224334016686836
Estimated Migration (Persons in April),-0.468292905790847,United States,Female,Immigrants: All origins,Thousand,-0.4025609221489854,1,0.12914617206016765
Estimated Migration (Persons in April),-0.468292905790847,Canada,Both sexes,Net migration,Thousand,,0,-0.468292905790847
Estimated Migration (Persons in April),-0.468292905790847,Canada,Both sexes,Emigrants: All destinations,Thousand,,0,-0.468292905790847
Estimated Migration (Persons in April),-0.468292905790847,Canada,Both sexes,Immigrants: All origins,Thousand,,1,0.5317070942091531
Estimated Migration (Persons in April),-0.468292905790847,Canada,Male,Net migration,Thousand,,0,-0.468292905790847
Estimated Migration (Persons in April),-0.468292905790847,Canada,Male,Emigrants: All destinations,Thousand,,0,-0.468292905790847
Estimated Migration (Persons in April),-0.468292905790847,Canada,Male,Immigrants: All origins,Thousand,,1,0.5317070942091531
Estimated Migration (Persons in April),-0.468292905790847,Canada,Female,Net migration,Thousand,,0,-0.468292905790847
Estimated Migration (Persons in April),-0.468292905790847,Canada,Female,Emigrants: All destinations,Thousand,,0,-0.468292905790847
Estimated Migration (Persons in April),-0.468292905790847,Canada,Female,Immigrants: All origins,Thousand,,1,0.5317070942091531
Estimated Migration (Persons in April),-0.468292905790847,Australia,Both sexes,Net migration,Thousand,,0,-0.468292905790847
Estimated Migration (Persons in April),-0.468292905790847,Australia,Both sexes,Emigrants: All destinations,Thousand,,0,-0.468292905790847
Estimated Migration (Persons in April),-0.468292905790847,Australia,Both sexes,Immigrants: All origins,Thousand,,1,0.5317070942091531
Estimated Migration (Persons in April),-0.468292905790847,Australia,Male,Net migration,Thousand,,0,-0.468292905790847
Estimated Migration (Persons in April),-0.468292905790847,Australia,Male,Emigrants: All destinations,Thousand,,0,-0.468292905790847
Estimated Migration (Persons in April),-0.468292905790847,Australia,Male,Immigrants: All origins,Thousand,,1,0.5317070942091531
Estimated Migration (Persons in April),-0.468292905790847,Australia,Female,Net migration,Thousand,,0,-0.468292905790847
Estimated Migration (Persons in April),-0.468292905790847,Australia,Female,Emigrants: All destinations,Thousand,,0,-0.468292905790847
Estimated Migration (Persons in April),-0.468292905790847,Australia,Female,Immigrants: All origins,Thousand,,1,0.5317070942091531
Estimated Migration (Persons in April),-0.468292905790847,Other countries (23),Both sexes,Net migration,Thousand,-0.28650688125907026,0,-0.7547997870499172
Estimated Migration (Persons in April),-0.468292905790847,Other countries (23),Both sexes,Emigrants: All destinations,Thousand,0.06810268812678172,0,-0.40019021766406526
Estimated Migration (Persons in April),-0.468292905790847,Other countries (23),Both sexes,Immigrants: All origins,Thousand,0.3582377903515697,1,0.8899448845607227
Estimated Migration (Persons in April),-0.468292905790847,Other countries (23),Male,Net migration,Thousand,-0.38966602871677264,0,-0.8579589345076196
Estimated Migration (Persons in April),-0.468292905790847,Other countries (23),Male,Emigrants: All destinations,Thousand,-0.24137475424632543,0,-0.7096676600371724
Estimated Migration (Persons in April),-0.468292905790847,Other countries (23),Male,Immigrants: All origins,Thousand,-0.05439879947923989,1,0.4773082947299131
Estimated Migration (Persons in April),-0.468292905790847,Other countries (23),Female,Net migration,Thousand,-0.6798011309415606,0,-1.1480940367324075
Estimated Migration (Persons in April),-0.468292905790847,Other countries (23),Female,Emigrants: All destinations,Thousand,-0.26716454111075105,0,-0.735457446901598
Estimated Migration (Persons in April),-0.468292905790847,Other countries (23),Female,Immigrants: All origins,Thousand,-0.16400539365304864,1,0.3677017005561044
Estimated Migration (Persons in April),-0.468292905790847,All countries,Both sexes,Net migration,Thousand,1.0996941627038057,0,0.6314012569129588
Estimated Migration (Persons in April),-0.468292905790847,All countries,Both sexes,Emigrants: All destinations,Thousand,1.1383788430004442,0,0.6700859372095973
Estimated Migration (Persons in April),-0.468292905790847,All countries,Both sexes,Immigrants: All origins,Thousand,2.814714989188108,1,3.3464220833972607
Estimated Migration (Persons in April),-0.468292905790847,All countries,Male,Net migration,Thousand,0.26797353632608006,0,-0.20031936946476692
Estimated Migration (Persons in April),-0.468292905790847,All countries,Male,Emigrants: All destinations,Thousand,0.26797353632608006,0,-0.20031936946476692
Estimated Migration (Persons in April),-0.468292905790847,All countries,Male,Immigrants: All origins,Thousand,1.1125890561360183,1,1.6442961503451714
Estimated Migration (Persons in April),-0.468292905790847,All countries,Female,Net migration,Thousand,0.25507864289386734,0,-0.21321426289697964
Estimated Migration (Persons in April),-0.468292905790847,All countries,Female,Emigrants: All destinations,Thousand,0.2937633231905057,0,-0.1745295826003413
Estimated Migration (Persons in April),-0.468292905790847,All countries,Female,Immigrants: All origins,Thousand,1.1254839495682312,1,1.6571910437773842
Estimated Migration (Persons in April),-0.468292905790847,EU14 excl Irl (UK & Ireland),Both sexes,Net migration,Thousand,-0.17690028708526145,0,-0.6451931928761084
Estimated Migration (Persons in April),-0.468292905790847,EU14 excl Irl (UK & Ireland),Both sexes,Emigrants: All destinations,Thousand,-0.22203241409800625,0,-0.6903253198888533
Estimated Migration (Persons in April),-0.468292905790847,EU14 excl Irl (UK & Ireland),Both sexes,Immigrants: All origins,Thousand,0.17770928230059047,1,0.7094163765097434
Estimated Migration (Persons in April),-0.468292905790847,EU14 excl Irl (UK & Ireland),Male,Net migration,Thousand,-0.41545581558119826,0,-0.8837487213720452
Estimated Migration (Persons in April),-0.468292905790847,EU14 excl Irl (UK & Ireland),Male,Emigrants: All destinations,Thousand,-0.4219032622973046,0,-0.8901961680881516
Estimated Migration (Persons in April),-0.468292905790847,EU14 excl Irl (UK & Ireland),Male,Immigrants: All origins,Thousand,-0.26071709439464463,1,0.27098999981450844
Estimated Migration (Persons in April),-0.468292905790847,EU14 excl Irl (UK & Ireland),Female,Net migration,Thousand,-0.37677113528455985,0,-0.8450640410754069
Estimated Migration (Persons in April),-0.468292905790847,EU14 excl Irl (UK & Ireland),Female,Emigrants: All destinations,Thousand,-0.37677113528455985,0,-0.8450640410754069
Estimated Migration (Persons in April),-0.468292905790847,EU14 excl Irl (UK & Ireland),Female,Immigrants: All origins,Thousand,-0.13821560678862307,1,0.39349148742053
